PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
981,7,3,1,2,0,0,0,0,0,571882,R,CF,,StrikeCalled,6.045499802,3.417599916,2360.459961,91.73149872,-1.05666995,6.316180229,6.449999809,1.959030032,-7.470489979,0.432803988,1.806920052
1936,7,3,2,2,0,1,0,0,0,571882,R,CF,,BallCalled,7.325980186,3.842259884,2361.459961,93.87159729,-1.256669998,6.319139957,6.539999962,2.506700039,-8.367910385,0.692152977,0.765129983
508,7,3,3,2,1,1,0,0,0,571882,R,CF,,StrikeCalled,8.429169655,4.741650105,2370.459961,92.40910339,-1.245110035,6.328680038,6.409999847,1.716169953,-7.558559895,-0.098129198,1.473639965
343,7,3,4,2,1,2,0,0,0,571882,R,CB,field_out,InPlay,-5.247389793,1.727380037,2136.459961,80.68759918,-0.802852988,6.582729816,6.170000076,1.048779964,-8.702810287,0.00847332,2.795059919
523,8,1,1,0,0,0,0,0,0,571656,R,CH,,BallCalled,-4.344279766,-16.71859932,1396.459961,86.50679779,-1.642889977,5.678309917,6,-1.018589973,-8.877929688,-1.034739971,1.270040035
1796,8,1,2,0,1,0,0,0,0,571656,R,FB,,BallCalled,17.15010071,-11.3508997,2282.459961,92.86840057,-1.336030006,5.940579891,5.96999979,0.936725974,-3.433670044,0.582844019,4.16779995
1595,8,1,3,0,2,0,0,0,0,571656,R,FB,,BallCalled,16.94589996,-11.30669975,2213.459961,92.77140045,-1.342300057,5.872079849,6.130000114,-0.154749006,-3.956350088,-0.440324008,3.626780033
1868,8,1,4,0,3,0,0,0,0,571656,R,FB,walk,BallCalled,15.03719997,-10.61489964,2182.459961,92.20619965,-1.335180044,5.915339947,6.130000114,0.0105472,-4.181260109,-0.348533988,3.655489922
983,8,2,1,0,0,0,1,0,0,571656,R,FB,stolen_base_2b,BallCalled,9.226909637,-14.73999977,2237.459961,92.75810242,-1.391829967,5.832159996,6.139999866,-0.974043012,-4.982429981,-0.935889006,3.32682991
1797,8,2,2,0,1,0,0,1,0,571656,R,FB,,StrikeCalled,15.20100021,-13.30659962,2288.459961,93.60399628,-1.114750028,5.902500153,6.320000172,0.934915006,-5.852869987,0.973542988,1.975520015
1798,8,2,3,0,1,1,0,1,0,571656,R,FB,sac_bunt,InPlay,13.68369961,-15.02859974,2195.459961,92.64810181,-1.314910054,5.819900036,6.170000076,-1.273419976,-4.207029819,-1.102079988,3.652800083
1596,8,3,1,1,0,0,0,0,1,571656,R,CH,,BallCalled,-3.065850019,-14.96199989,1431.459961,86.9292984,-1.641479969,5.707779884,5.980000019,-1.432219982,-6.377429962,-1.609969974,3.361059904
509,8,3,2,1,1,0,0,0,1,571656,R,FB,,BallCalled,14.37549973,-11.01599979,2250.459961,93.03170013,-1.253659964,5.864009857,6.059999943,1.586199999,-3.765860081,1.221650004,3.967250109
1518,8,3,3,1,2,0,0,0,1,571656,R,CH,,BallCalled,-3.483010054,-15.06330013,1732.459961,86.22789764,-1.687649965,5.742469788,5.900000095,-1.31269002,-7.481389999,-1.530820012,2.482359886
242,8,3,4,1,3,0,0,0,1,571656,R,CH,,StrikeSwinging,1.158290029,-14.73620033,1761.459961,87.20829773,-1.453449965,5.644730091,6.010000229,0.730973005,-7.382339954,0.562457979,1.936740041
1292,8,3,5,1,3,1,0,0,1,571656,R,FB,,FoulBall,15.73260021,-12.89999962,2258.459961,94.0759964,-1.208719969,5.811769962,6.090000153,0.924444973,-4.481810093,0.826838017,3.060060024
243,8,3,6,1,3,2,0,0,1,571656,R,FB,sac_fly,InPlay,15.34599972,-13.35550022,2323.459961,93.56780243,-1.194540024,5.896289825,6.059999943,-0.305236012,-3.725379944,-0.256853014,3.91779995
524,8,4,1,2,0,0,0,0,0,571656,R,SW,,BallCalled,9.568790436,6.47510004,2659.459961,81.07969666,-1.489570022,5.689219952,6.039999962,1.099910021,-5.896749973,-1.061210036,3.158570051
1597,8,4,2,2,1,0,0,0,0,571656,R,SW,,FoulBall,2.316999912,6.73608017,2661.459961,82.45010376,-1.401119947,5.757329941,6.039999962,3.060600042,-8.337349892,0.812729001,1.564280033
344,8,4,3,2,1,1,0,0,0,571656,R,CH,,FoulBall,-2.010999918,-19.08779907,1622.459961,87.10710144,-1.52094996,5.784649849,6.010000229,-0.937817991,-8.0374403,-0.636300981,1.833039999
526,8,4,4,2,1,2,0,0,0,571656,R,SW,strikeout,StrikeSwinging,4.716179848,10.67549992,2716.459961,83.51519775,-1.47676003,5.643229961,5.880000114,3.11213994,-7.625720024,0.442981005,1.713350058
510,9,1,1,0,0,0,0,0,0,664139,R,FB,,BallCalled,18.82659912,-3.448470116,2235.459961,95.3483963,-1.299819946,5.829410076,7.039999962,0.164949998,-3.960829973,-0.834459007,3.17482996
345,9,1,2,0,1,0,0,0,0,664139,R,SW,,StrikeCalled,4.141670227,14.77460003,2507.459961,83.04229736,-1.44836998,5.636509895,7.059999943,2.41008997,-7.179369926,-0.606531024,2.216350079
346,9,1,3,0,1,1,0,0,0,664139,R,SW,,BallCalled,4.667160034,13.54209995,2524.459961,82.99259949,-1.581240058,5.576859951,7.03000021,2.868590117,-8.007340431,-0.213847995,1.377429962
1888,9,1,4,0,2,1,0,0,0,664139,R,CF,field_out,InPlay,9.219799995,5.602809906,2360.459961,90.87229919,-1.261000037,5.671090126,7.110000134,2.681730032,-6.45058012,0.665583014,1.855829954
1842,9,2,1,1,0,0,0,0,0,664139,R,CF,,StrikeSwinging,13.69190025,3.845809937,2308.459961,93.04759979,-1.223659992,5.731090069,6.920000076,1.516559958,-4.363500118,-0.190430999,3.27895999
1294,9,2,2,1,0,1,0,0,0,664139,R,FB,,BallCalled,19.40309906,-4.256219864,2241.459961,95.48490143,-1.197289944,5.777729988,6.909999847,-0.346320987,-3.086349964,-1.123890042,3.866369963
347,9,2,3,1,1,1,0,0,0,664139,R,SW,,BallCalled,6.535049915,13.48639965,2357.459961,83.1651001,-1.287199974,5.610139847,7.039999962,1.210590005,-6.589729786,-1.425199986,2.540329933
1295,9,2,4,1,2,1,0,0,0,664139,R,CH,,StrikeSwinging,8.940219879,-16.90909958,1729.459961,86.79799652,-1.564650059,5.468979836,6.96999979,-1.10007,-6.896299839,-1.022169948,1.570870042
986,9,2,5,1,2,2,0,0,0,664139,R,FB,,BallCalled,20.85400009,-4.832670212,2319.459961,96.26039886,-1.279839993,5.740399837,6.949999809,-0.466619998,-4.070179939,-1.262709975,2.754349947
630,9,2,6,1,3,2,0,0,0,664139,R,FB,walk,BallCalled,17.67989922,-6.501140118,2248.459961,95.50090027,-1.402130008,5.598659992,7.050000191,-0.186988994,-6.13173008,-0.98022598,1.034150004
1844,9,3,1,1,0,0,1,0,0,664139,R,CF,,FoulBall,10.57190037,5.874370098,2310.459961,90.71350098,-1.462290049,5.629980087,6.949999809,2.736140013,-5.532899857,0.492926002,2.577539921
840,9,3,2,1,0,1,1,0,0,664139,R,CF,,StrikeSwinging,10.5302,5.235909939,2359.459961,92.186203,-1.347839952,5.60999012,6.96999979,3.634540081,-4.680069923,1.486310005,3.229500055
1937,9,3,3,1,0,2,1,0,0,664139,R,FB,,BallCalled,17.21680069,-4.756919861,2277.459961,95.57499695,-1.308079958,5.764110088,6.829999924,0.52530098,-2.51996994,-0.396975994,4.548890114
1938,9,3,4,1,1,2,1,0,0,664139,R,FB,,FoulBall,17.66110039,-2.143150091,2207.459961,95.1815033,-1.157799959,5.699669838,7.039999962,1.651010036,-4.082260132,0.539098024,3.035769939
841,9,3,5,1,1,2,1,0,0,664139,R,CH,grounded_into_double_play,InPlay,4.330329895,-15.58969975,1650.459961,86.58719635,-1.425850034,5.461190224,6.920000076,0.103531003,-6.894529819,0.089351103,1.989709973
1316,1,1,1,0,0,0,0,0,0,666157,L,SI,,StrikeCalled,10.2507,21.68610001,2312.459961,94.34790039,3.727329969,5.681550026,6.46999979,-1.334769964,-5.380599976,0.487771004,2.627990007
1612,1,1,2,0,0,1,0,0,0,666157,L,CH,,StrikeSwinging,-0.11293,22.03709984,1910.459961,88.54380035,3.833930016,5.522799969,6.480000019,-1.120309949,-8.258569717,0.761685014,1.127990007
466,1,1,3,0,0,2,0,0,0,666157,L,FB,,BallCalled,11.22749996,19.38979912,2357.459961,94.50469971,3.687680006,5.726419926,6.210000038,-0.894325972,-3.640670061,1.075109959,4.173769951
126,1,1,4,0,1,2,0,0,0,666157,L,CH,,BallCalled,2.164740086,21.19560051,2023.459961,89.58809662,3.699300051,5.529630184,6.489999771,-1.605769992,-8.741220474,0.283410013,0.319602996
972,1,1,5,0,2,2,0,0,0,666157,L,SW,,FoulBall,1.617519975,-12.74559975,2756.459961,80.87169647,3.867680073,5.615069866,6.159999847,-5.128849983,-7.508560181,0.280079007,2.315589905
365,1,1,6,0,2,2,0,0,0,666157,L,FB,,FoulBall,15.0031004,17.26300049,2330.459961,94.34349823,3.652349949,5.703569889,6.199999809,-2.108020067,-4.65007019,0.112957999,2.866240025
2037,1,1,7,0,2,2,0,0,0,666157,L,SW,,BallCalled,0.528199971,-17.79579926,2890.459961,81.10440063,3.746649981,5.634150028,6.25,-6.813330173,-9.034199715,-0.922926009,1.061650038
1159,1,1,8,0,3,2,0,0,0,666157,L,FB,,FoulBall,11.55879974,16.05080032,2319.459961,94.76719666,3.710330009,5.631979942,6.420000076,-2.049930096,-4.508709908,0.351363987,3.196559906
973,1,1,9,0,3,2,0,0,0,666157,L,FB,strikeout,FoulBall,13.25479984,17.48049927,2188.459961,94.39399719,3.690279961,5.623139858,6.559999943,-2.205189943,-4.207759857,0.0581275,3.337419987
127,1,2,1,1,0,0,0,0,0,666157,L,CH,field_out,InPlay,1.90605998,19.06480026,1920.459961,87.9280014,3.591059923,5.698890209,6.440000057,-1.483289957,-7.421999931,0.48458001,1.862079978
467,1,3,1,2,0,0,0,0,0,666157,L,FB,,StrikeCalled,13.02610016,13.79529953,2095.459961,93.75800323,3.637769938,5.686910152,6.460000038,-2.600699902,-5.363939762,-0.0170017,2.368279934
1317,1,3,2,2,0,1,0,0,0,666157,L,FB,,BallCalled,12.59319973,16.60490036,2353.459961,94.42099762,3.664829969,5.631000042,6.389999866,-2.566859961,-4.318459988,-0.217971995,3.282459974
899,1,3,3,2,1,1,0,0,0,666157,L,CH,,StrikeSwinging,0.308869988,18.37940025,1961.459961,88.23020172,3.593029976,5.614940166,6.409999847,-0.890420973,-7.682620049,1.094670057,1.660979986
1544,1,3,4,2,1,2,0,0,0,666157,L,FB,,BallCalled,10.47539997,15.5230999,2219.459961,93.41490173,3.723360062,5.688600063,6.400000095,-2.44749999,-4.430789948,0.047003001,3.503540039
2038,1,3,5,2,2,2,0,0,0,666157,L,SW,,BallCalled,-0.759819984,-17.57600021,2909.459961,80.56300354,3.816570044,5.701059818,6.119999886,-8.007360458,-10.09860039,-2.008130074,0.295163989
1160,1,3,6,2,3,2,0,0,0,666157,L,FB,walk,BallCalled,11.34399986,15.74499989,2079.459961,94.49849701,3.666690111,5.600880146,6.550000191,-3.229609966,-5.59442997,-0.751230001,2.202939987
1545,1,4,1,2,0,0,1,0,0,666157,L,SI,,StrikeCalled,8.516130447,19.92860031,2335.459961,93.80609894,3.641799927,5.614409924,6.610000134,-1.465309978,-5.162370205,0.459823012,2.930360079
900,1,4,2,2,0,1,1,0,0,666157,L,FB,,BallCalled,14.44419956,15.38739967,2318.459961,94.24089813,3.60807991,5.708370209,6.380000114,-3.442820072,-4.02755022,-0.981823027,3.496639967
974,1,4,3,2,1,1,1,0,0,666157,L,SW,,BallCalled,-0.135309994,-15.05490017,2809.459961,79.91020203,3.71942997,5.750969887,6.050000191,-6.713419914,-7.595739841,-1.123600006,2.760289907
468,1,4,4,2,2,1,1,0,0,666157,L,SW,,BallCalled,2.176620007,-18.12360001,2875.459961,79.65979767,3.792160034,5.603980064,6.260000229,-7.40226984,-8.027609825,-1.389780045,1.994050026
128,1,4,5,2,3,1,1,0,0,666157,L,FB,single,InPlay,8.921449661,17.00740051,2316.459961,93.99710083,3.689029932,5.623779774,6.409999847,-1.779520035,-6.032539845,0.498043001,2.037539959
129,1,5,1,2,0,0,1,0,1,666157,L,FB,,StrikeCalled,12.93449974,12.13020039,2141.459961,93.07659912,3.690279961,5.601109982,6.730000019,-3.34897995,-5.026060104,-0.496004999,2.680160046
975,1,5,2,2,0,1,1,0,1,666157,L,FB,,StrikeCalled,13.49870014,15.98089981,2296.459961,93.40899658,3.821290016,5.743140221,6.210000038,-2.4823699,-4.430180073,0.039144799,3.356019974
901,1,5,3,2,0,2,1,0,1,666157,L,SW,,FoulBall,-0.880959988,-11.31589985,2883.459961,80.78780365,3.781610012,5.661310196,6.260000229,-5.651380062,-8.088870049,-0.398185015,2.154900074
469,1,5,4,2,0,2,1,0,1,666157,L,FB,,BallCalled,9.343939781,16.30410004,2237.459961,94.13770294,3.847980022,5.687029839,6.179999828,-0.801331997,-3.927050114,1.608870029,4.057159901
130,1,5,5,2,1,2,1,0,1,666157,L,CH,single,InPlay,3.695329905,14.92749977,2016.459961,88.63680267,3.679899931,5.671030045,6.309999943,-1.656599998,-7.049729824,0.780443013,2.006779909
470,1,6,1,2,0,0,1,1,0,666157,L,SW,,StrikeCalled,4.511590004,-12.21440029,2463.459961,77.8687973,3.961440086,5.764699936,5.989999771,-4.358860016,-6.849510193,1.028869987,3.128220081
1319,1,6,2,2,0,1,1,1,0,666157,L,FB,,StrikeCalled,14.82450008,21.20260048,2337.459961,94.04260254,3.94946003,5.592430115,6.449999809,-1.789479971,-3.758569956,0.357391,3.592839956
1161,1,6,3,2,0,2,1,1,0,666157,L,SW,,BallCalled,3.324249983,-14.13689995,2797.459961,80.80280304,3.977790117,5.622399807,6.119999886,-7.534900188,-9.024479866,-1.712210059,0.87786603
1470,1,6,4,2,1,2,1,1,0,666157,L,SW,single,InPlay,-0.464489996,-13.63020039,2860.459961,79.93689728,3.889569998,5.636519909,6.050000191,-6.045269966,-7.923389912,-0.457511991,2.382100105
903,1,7,1,2,0,0,1,1,1,666157,L,FB,,StrikeCalled,13.66790009,16.86240005,2168.459961,93.58159637,3.744709969,5.663040161,6.389999866,-2.540070057,-5.162139893,-0.153001994,2.523740053
1614,1,7,2,2,0,1,1,1,1,666157,L,SW,,StrikeSwinging,-1.950729966,-20.33009911,2834.459961,80.31790161,3.896330118,5.637569904,6.190000057,-7.473790169,-9.388799667,-1.165709972,1.026790023
904,1,7,3,2,0,2,1,1,1,666157,L,SW,,FoulBall,-1.236750007,-15.21490002,2788.459961,80.74220276,3.830410004,5.645780087,6.039999962,-5.262740135,-8.088479996,0.358628005,2.21807003
1162,1,7,4,2,0,2,1,1,1,666157,L,FB,,BallCalled,14.97159958,15.28629971,2320.459961,94.31169891,3.860650063,5.738289833,6.210000038,-1.515460014,-2.764309883,1.056349993,4.65734005
1615,1,7,5,2,1,2,1,1,1,666157,L,SW,strikeout,StrikeSwinging,-2.304549932,-15.93900013,2730.459961,80.67469788,3.817709923,5.682390213,6.130000114,-6.924129963,-9.919489861,-1.129029989,0.629755974
1472,2,1,1,0,0,0,0,0,0,666157,L,SI,,StrikeSwinging,9.746749878,18.63610077,2074.459961,92.68699646,3.688220024,5.675439835,6.510000229,-1.131410003,-5.047140121,0.936250985,3.041189909
1473,2,1,2,0,0,1,0,0,0,666157,L,SW,,StrikeSwinging,1.008640051,-18.11739922,2791.459961,78.57379913,3.763020039,5.722650051,6.090000153,-6.802929878,-9.310649872,-0.876694977,1.139189959
1163,2,1,3,0,0,2,0,0,0,666157,L,SW,strikeout,StrikeSwinging,2.491509914,-16.99230003,2859.459961,79.83439636,3.806869984,5.660870075,6,-7.133319855,-8.886610031,-1.259330034,1.206539989
1322,2,2,1,1,0,0,0,0,0,666157,L,FB,,BallCalled,12.45670033,16.97570038,2382.459961,93.33630371,3.671430111,5.643390179,6.369999886,-3.162100077,-5.549270153,-0.807606995,2.254839897
905,2,2,2,1,1,0,0,0,0,666157,L,FB,,FoulBall,11.54679966,15.85029984,2236.459961,92.59279633,3.713350058,5.66906023,6.579999924,-1.287439942,-5.111780167,1.070549965,2.831429958
2141,2,2,3,1,1,1,0,0,0,666157,L,SW,,FoulBall,-0.00897,-11.68949986,2718.459961,79.98840332,3.871649981,5.623960018,6.090000153,-5.658060074,-8.546979904,-0.306697994,1.612779975
1323,2,2,4,1,1,2,0,0,0,666157,L,SW,,BallCalled,-0.600120008,-13.63679981,2581.459961,80.24839783,3.916049957,5.641930103,5.940000057,-4.268569946,-6.978189945,1.194460034,3.115609884
906,2,2,5,1,2,2,0,0,0,666157,L,SW,,BallCalled,-3.505330086,-16.52070045,2854.459961,79.7562027,3.910059929,5.630889893,6.090000153,-6.601389885,-10.00959969,-0.694657028,0.644405007
1324,2,2,6,1,3,2,0,0,0,666157,L,SI,,FoulBall,6.685939789,19.52219963,2262.459961,92.78140259,3.745160103,5.561689854,6.690000057,-2.10593009,-5.80287981,0.00973189,2.528620005
366,2,2,7,1,3,2,0,0,0,666157,L,FB,field_out,InPlay,11.47830009,15.22990036,2216.459961,94.11579895,3.740119934,5.571939945,6.369999886,-2.001640081,-4.786540031,0.496849,2.934789896
1616,2,3,1,2,0,0,0,0,0,666157,L,CH,,BallCalled,1.069350004,17.78700066,1920.459961,87.34320068,3.693470001,5.569250107,6.409999847,-2.843780041,-8.927530289,-0.569263995,0.502214015
367,2,3,2,2,1,0,0,0,0,666157,L,CH,,StrikeSwinging,0.156159997,17.93810081,2040.459961,87.29640198,3.727319956,5.573249817,6.389999866,-1.471199989,-7.16918993,0.728434026,2.20175004
1164,2,3,3,2,1,1,0,0,0,666157,L,FB,,StrikeSwinging,15.43789959,16.15369987,2227.459961,92.4940033,3.79873991,5.584000111,6.230000019,-2.25605011,-3.832220078,0.216508001,3.615430117
1617,2,3,4,2,1,2,0,0,0,666157,L,FB,double,InPlay,14.32429981,14.42479992,2187.459961,92.76170349,3.767770052,5.639629841,6.489999771,-2.071039915,-5.356239796,0.537806988,2.291680098
1548,2,4,1,2,0,0,0,1,0,666157,L,SW,,BallCalled,-0.616209984,-17.09530067,2745.459961,77.80999756,3.866549969,5.733009815,6.139999866,-6.614890099,-9.554400444,-0.678246975,1.189820051
368,2,4,2,2,1,0,0,1,0,666157,L,CH,,BallCalled,2.003619909,16.40920067,1922.459961,87.31510162,3.833220005,5.635829926,6.380000114,-2.367690086,-7.887879848,0.145931005,1.42603004
1549,2,4,3,2,2,0,0,1,0,666157,L,SW,,BallCalled,1.203189969,-16.04059982,2664.459961,77.46199799,3.942840099,5.740849972,6.099999905,-4.630589962,-8.244310379,1.134909987,2.246370077
369,2,4,4,2,3,0,0,1,0,666157,L,SI,,StrikeCalled,8.59321022,19.12120056,2353.459961,93.51760101,3.795959949,5.603030205,6.46999979,-1.651569963,-5.449389935,0.513633013,2.665210009
1550,2,4,5,2,3,1,0,1,0,666157,L,SW,field_out,InPlay,2.225699902,-13.09329987,2715.459961,78.38020325,3.843240023,5.716060162,6.289999962,-5.465990067,-7.442070007,-0.00088887,2.752140045
1165,3,1,1,0,0,0,0,0,0,666157,L,SI,,StrikeCalled,8.237259865,17.40250015,2224.459961,93.25409698,3.709719896,5.581140041,6.440000057,-1.808159947,-6.557499886,0.449261993,1.635450006
1551,3,1,2,0,0,1,0,0,0,666157,L,FB,,FoulBall,12.92850018,16.03689957,2248.459961,92.94069672,3.724129915,5.710849762,6.170000076,-2.936830044,-5.142970085,-0.468418002,2.683099985
471,3,1,3,0,0,2,0,0,0,666157,L,FB,,BallCalled,13.39340019,15.80029964,2275.459961,92.38970184,3.696280003,5.711619854,6.400000095,-2.327009916,-2.755290031,0.0996603,4.901070118
131,3,1,4,0,1,2,0,0,0,666157,L,SW,strikeout,StrikeSwinging,1.079630017,-13.87129974,2729.459961,79.50319672,3.811300039,5.660409927,5.920000076,-3.916419983,-8.252059937,1.459929943,1.99040997
2661,3,2,1,1,0,0,0,0,0,666157,L,SW,,BallCalled,5.310120106,-10.50710011,2738.459961,78.35849762,3.746550083,5.725790024,6.010000229,-4.931210041,-6.433509827,0.154844001,3.577939987
908,3,2,2,1,1,0,0,0,0,666157,L,SW,,StrikeCalled,2.111200094,-15.19499969,2714.459961,78.03179932,3.828890085,5.679339886,6.03000021,-4.931200027,-7.271170139,0.678521991,3.08378005
1166,3,2,3,1,1,1,0,0,0,666157,L,SW,,FoulBall,6.322219849,-11.87110043,2648.459961,79.57160187,3.987050056,5.621759892,5.989999771,-4.840439796,-7.415380001,0.605148971,2.320060015
1167,3,2,4,1,1,2,0,0,0,666157,L,SW,,BallCalled,3.437900066,-13.78100014,2690.459961,80.6914978,3.810339928,5.574059963,6.099999905,-6.61702013,-8.304010391,-1.057430029,1.493989944
1168,3,2,5,1,2,2,0,0,0,666157,L,FB,single,InPlay,15.23480034,16.03359985,2227.459961,92.67269897,3.689450026,5.596650124,6.449999809,-3.068710089,-4.517370224,-0.618743002,2.97420001
909,3,3,1,1,0,0,1,0,0,666157,L,FB,,StrikeCalled,10.42440033,17.25419998,2301.459961,92.75409698,3.774909973,5.507510185,6.579999924,-2.917259932,-5.957930088,-0.466331005,1.883329988
1618,3,3,2,1,0,1,1,0,0,666157,L,CH,,BallCalled,4.477499962,18.74970055,2020.459961,87.1210022,3.755219936,5.611020088,6.199999809,-1.780230045,-7.862460136,0.388588995,1.208690047
1325,3,3,3,1,1,1,1,0,0,666157,L,CH,,BallCalled,3.071039915,19.43959999,1941.459961,88.0094986,3.797660112,5.56069994,6.329999924,-2.130620003,-8.10447979,0.0306732,1.051749945
472,3,3,4,1,2,1,1,0,0,666157,L,SI,,BallCalled,10.36849976,18.77499962,2335.459961,93.44159698,3.754829884,5.479690075,6.489999771,-3.237240076,-6.413300037,-0.988098025,1.561589956
2142,3,3,5,1,3,1,1,0,0,666157,L,SI,,FoulBall,9.694250107,20.46529961,2362.459961,93.51950073,3.834880114,5.527969837,6.300000191,-1.704759955,-5.625040054,0.359142989,2.362240076
132,3,3,6,1,3,2,1,0,0,666157,L,SI,walk,BallCalled,10.1942997,18.67300034,2362.459961,93.09770203,3.789999962,5.449160099,6.420000076,-3.360169888,-6.092289925,-1.054329991,1.852010012
370,3,4,1,1,0,0,1,1,0,666157,L,FB,,StrikeCalled,12.15439987,19.03520012,2265.459961,90.8572998,3.892260075,5.461400032,6.590000153,-3.023169994,-5.909120083,-0.637331009,1.921350002
1475,3,4,2,1,0,1,1,1,0,666157,L,FB,,StrikeCalled,14.26220036,19.27840042,2329.459961,92.74410248,3.819969893,5.536799908,6.300000191,-2.900490046,-5.371459961,-0.640673995,2.20062995
1082,3,4,3,1,0,2,1,1,0,666157,L,SW,,BallCalled,-0.557640016,-16.10720062,2751.459961,81.41729736,3.924619913,5.513010025,6.119999886,-7.358069897,-8.173780441,-1.419340014,1.850700021
474,3,4,4,1,1,2,1,1,0,666157,L,SW,single,InPlay,-5.860889912,-20.76040077,2822.459961,79.76270294,3.990309954,5.518300056,6.079999924,-6.680099964,-8.883029938,-0.294169992,1.838449955
133,3,5,1,1,0,0,1,0,1,666157,L,FB,,StrikeSwinging,10.33259964,17.78770065,2285.459961,91.85579681,3.633709908,5.659749985,6.360000134,-1.732830048,-4.592450142,0.396923006,3.467570066
1476,3,5,2,1,0,1,1,0,1,666157,L,SW,wild_pitch,StrikeSwinging,-1.316439986,-15.43060017,2768.459961,79.26830292,3.777250051,5.639550209,6.130000114,-6.411419868,-9.833140373,-0.737298012,0.720269978
910,3,5,3,1,0,2,0,1,1,666157,L,SW,,BallCalled,1.23071003,-14.55080032,2828.459961,80.95439911,3.814579964,5.561240196,6.070000172,-5.808690071,-8.88988018,-0.243168995,1.028370023
1477,3,5,4,1,1,2,0,1,1,666157,L,FB,,FoulBall,12.81919956,16.24309921,2291.459961,93.94450378,3.778310061,5.630519867,6.309999943,-2.6635499,-4.241499901,-0.173813,3.392689943
1326,3,5,5,1,1,2,0,1,1,666157,L,FB,strikeout,StrikeSwinging,9.83355999,15.77420044,2175.459961,93.2960968,3.775300026,5.662670135,6.409999847,-2.264839888,-4.404129982,0.25139901,3.547329903
1554,3,6,1,2,0,0,0,1,1,666157,L,SW,,StrikeSwinging,2.159970045,-16.50279999,2711.459961,78.53530121,3.993910074,5.551459789,6.039999962,-6.862659931,-8.429400444,-0.851405978,1.730980039
911,3,6,2,2,0,1,0,1,1,666157,L,SW,,BallCalled,4.56193018,-13.13479996,2812.459961,80.69830322,3.89192009,5.615180016,6.119999886,-7.362090111,-7.978310108,-1.744140029,1.66576004
134,3,6,3,2,1,1,0,1,1,666157,L,FB,,StrikeCalled,9.239350319,15.0795002,2112.459961,92.4417038,3.870510101,5.472609997,6.380000114,-3.183209896,-5.982160091,-0.439992994,1.994459987
1084,3,6,4,2,1,2,0,1,1,666157,L,SW,strikeout,StrikeSwinging,4.367010117,-15.05990028,2707.459961,79.83209991,3.793370008,5.623600006,6.110000134,-6.873320103,-8.254650116,-1.180750012,1.665169954
